X	Y	Koeff	ignore_this
-2340	2730	1	0
-2340	2750	1	0
-2340	2770	1	0
-2340	2790	1	0
-2340	2810	1	0
-2340	2830	1	0
-2340	2850	1	0
-2340	2870	1	0
-2340	2890	1	0
-2340	2910	1	0
-2340	2930	1	0
-2340	2950	1	0
-2340	2970	1	0
-2340	2990	1	0
-2340	3010	1	0
-2340	3030	1	0
-2340	3050	1	0
-2340	3070	1	0
-2340	3090	1	0
-2340	3110	1	0
-2340	3130	1	0
-2340	3150	1	0
-2340	3170	1	0
-2340	3190	20	0
-2340	3210	20	0
-2340	3230	20	0
-2340	3250	20	0
-2340	3270	20	0
-2340	3290	20	0
-2340	3310	20	0
-2340	3330	20	0
-2340	3350	20	0
-2340	3370	20	0
-2340	3390	20	0
-2340	3410	20	0
-2340	3430	20	0
-2340	3450	20	0
-2340	3470	2	0
-2340	3490	2	0
-2340	3510	2	0
-2340	3530	2	0
-2340	3550	2	0
-2340	3570	2	0
-2340	3590	2	0
-2340	3610	2	0
-2340	3630	2	0
-2340	3650	2	0
-2340	3670	2	0
-2340	3690	2	0
-2340	3710	2	0
-2340	3730	2	0
-2340	3750	2	0
-2340	3770	2	0
-2340	3790	2	0
-2340	3810	2	0
-2340	3830	2	0
-2340	3850	2	0
-2340	3870	2	0
-2340	3890	2	0
-2340	3910	2	0
-2340	3930	2	0
-2340	3950	2	0
-2340	3970	2	0
-2340	3990	2	0
-2340	4010	2	0
-2340	4030	2	0
-2340	4050	2	0
-2340	4070	2	0
-2340	4090	2	0
-2340	4110	2	0
-2340	4130	2	0
-2340	4150	2	0
-2340	4170	2	0
-2340	4190	2	0
-2340	4210	2	0
-2340	4230	2	0
-2340	4250	2	0
-2340	4270	2	0
-2340	4290	2	0
-2340	4310	2	0
-2340	4330	2	0
-2340	4350	2	0
-2340	4370	2	0
-2340	4390	2	0
-2340	4410	2	0
-2340	4430	2	0
-2340	4450	2	0
-2340	4470	2	0
-2340	4490	2	0
-2340	4510	2	0
-2340	4530	2	0
-2340	4550	2	0
-2340	4570	2	0
-2340	4590	2	0
-2340	4610	2	0
-2340	4630	2	0
-2340	4650	2	0
-2340	4670	2	0
-2340	4690	2	0
-2340	4710	2	0
-2340	4730	2	0
-2340	4750	2	0
-2340	4770	2	0
-2340	4790	2	0
-2340	4810	2	0
-2340	4830	2	0
-2340	4850	2	0
-2340	4870	2	0
-2340	4890	2	0
-2340	4910	2	0
-2340	4930	2	0
-2340	4950	2	0
-2340	4970	2	0
-2340	4990	2	0
-2340	5010	2	0
-2340	5030	2	0
-2340	5050	2	0
-2340	5070	2	0
-2340	5090	2	0
-2340	5110	2	0
-2340	5130	1	0
-2340	5150	1	0
-2340	5170	1	0
-2340	5190	1	0
-2340	5210	1	0
-2340	5230	1	0
-2340	5250	1	0
-2320	-1350	1	0
-2320	-1330	1	0
-2320	-1310	1	0
-2320	-1290	1	0
-2320	-1270	1	0
-2320	-1250	1	0
-2320	-1230	1	0
-2320	-1210	1	0
-2320	-1190	1	0
-2320	-1170	1	0
-2320	-1150	1	0
-2320	-1130	1	0
-2320	-1110	1	0
-2320	-1090	1	0
-2320	-1070	1	0
-2320	-1050	1	0
-2320	-1030	1	0
-2320	-1010	1	0
-2320	-990	1	0
-2320	-970	1	0
-2320	-950	1	0
-2320	-930	1	0
-2320	-910	1	0
-2320	-890	1	0
-2320	-870	1	0
-2320	-850	1	0
-2320	-830	1	0
-2320	-810	1	0
-2320	-790	1	0
-2320	-770	1	0
-2320	-750	1	0
-2320	-730	1	0
-2320	-710	1	0
-2320	-690	1	0
-2320	-670	1	0
-2320	-650	1	0
-2320	-630	1	0
-2320	-610	50	0
-2320	-590	50	0
-2320	-570	50	0
-2320	-550	50	0
-2320	-530	50	0
-2320	-510	50	0
-2320	-490	50	0
-2320	-470	50	0
-2320	-450	50	0
-2320	-430	50	0
-2320	-410	50	0
-2320	-390	50	0
-2320	-370	50	0
-2320	-350	50	0
-2320	-330	50	0
-2320	-310	50	0
-2320	-290	50	0
-2320	-270	50	0
-2320	-250	50	0
-2320	-230	50	0
-2320	-210	50	0
-2320	-190	50	0
-2320	-170	50	0
-2320	-150	50	0
-2320	-130	50	0
-2320	-110	50	0
-2320	-90	50	0
-2320	-70	50	0
-2320	-50	50	0
-2320	-30	50	0
-2320	-10	1	0
-2320	10	1	0
-2320	30	1	0
-2320	50	1	0
-2320	70	1	0
-2320	90	1	0
-2320	110	1	0
-2320	130	1	0
-2320	150	1	0
-2320	170	1	0
-2320	190	1	0
-2320	210	1	0
-2320	230	1	0
-2320	250	1	0
-2320	270	1	0
-2320	290	1	0
-2320	310	1	0
-2320	330	1	0
-2320	350	1	0
-2320	370	1	0
-2320	390	1	0
-2320	410	1	0
-2320	430	1	0
-2320	450	1	0
-2320	470	1	0
-2320	490	1	0
-2320	510	1	0
-2320	530	1	0
-2320	550	1	0
-2320	570	1	0
-2320	590	1	0
-2320	610	1	0
-2320	630	1	0
-2320	650	1	0
-2320	670	1	0
-2320	690	1e+10	0
-2320	710	1e+10	0
-2320	730	1e+10	0
-2320	750	1e+10	0
-2320	770	1e+10	0
-2320	790	1e+10	0
-2320	810	1e+10	0
-2320	830	1e+10	0
-2320	850	1e+10	0
-2320	870	1e+10	0
-2320	890	1e+10	0
-2320	910	1e+10	0
-2320	930	1e+10	0
-2320	950	1e+10	0
-2320	970	1e+10	0
-2320	990	1e+10	0
-2320	1010	1e+10	0
-2320	1030	1e+10	0
-2320	1050	1e+10	0
-2320	1070	1e+10	0
-2320	1090	1e+10	0
-2320	1110	1e+10	0
-2320	1130	1e+10	0
-2320	1150	1e+10	0
-2320	1170	1e+10	0
-2320	1190	1	0
-2320	1210	1	0
-2320	1230	1	0
-2320	1250	1	0
-2320	1270	1	0
-2320	1290	1	0
-2320	1310	1	0
-2320	1330	1	0
-2320	1350	1	0
-2320	1370	1	0
-2320	1390	1	0
-2320	1410	1	0
-2320	1430	1	0
-2320	1450	1	0
-2320	1470	1	0
-2320	1490	1	0
-2320	1510	1	0
-2320	1530	1	0
-2320	1550	1	0
-2320	1570	1	0
-2320	1590	1	0
-2320	1610	1	0
-2320	1630	1	0
-2320	1650	1	0
-2320	1670	1	0
-2320	1690	1	0
-2320	1710	1	0
-2320	1730	1	0
-2320	1750	1	0
-2320	1770	1	0
-2320	1790	1	0
-2320	1810	1	0
-2320	1830	1	0
-2320	1850	1	0
-2320	1870	1	0
-2320	1890	1	0
-2320	1910	1	0
-2320	1930	1	0
-2320	1950	1	0
-2320	1970	1	0
-2320	1990	1	0
-2320	2010	1	0
-2320	2030	1	0
-2320	2050	1	0
-2320	2070	1	0
-2320	2090	1	0
-2320	2110	1	0
-2320	2130	1	0
-2320	2150	1	0
-2320	2170	1	0
-2320	2190	1	0
-2320	2210	1	0
-2320	2230	1	0
-2320	2250	1	0
-2320	2270	1	0
-2320	2290	1	0
-2320	2310	1	0
-2320	2330	1	0
-2320	2350	1	0
-2320	2370	1	0
-2320	2390	1	0
-2320	2410	1	0
-2320	2430	1	0
-2320	2450	1	0
-2320	2470	1	0
-2320	2490	1	0
-2320	2510	1	0
-2320	2530	1	0
-2320	2550	1	0
-2320	2570	1	0
-2320	2590	1	0
-2320	2610	1	0
-2320	2630	1	0
-2320	2650	1	0
-2320	2670	1	0
-2320	2690	1	0
-2320	2710	1	0
-2320	2730	1	0
-2320	2750	1	0
-2320	2770	1	0
-2320	2790	1	0
-2320	2810	1	0
-2320	2830	1	0
-2320	2850	1	0
-2320	2870	1	0
-2320	2890	1	0
-2320	2910	1	0
-2320	2930	1	0
-2320	2950	1	0
-2320	2970	1	0
-2320	2990	1	0
-2320	3010	1	0
-2320	3030	1	0
-2320	3050	1	0
-2320	3070	1	0
-2320	3090	1	0
-2320	3110	1	0
-2320	3130	1	0
-2320	3150	1	0
-2320	3170	1	0
-2320	3190	1	0
-2320	3210	1	0
-2320	3230	20	0
-2320	3250	20	0
-2320	3270	20	0
-2320	3290	20	0
-2320	3310	20	0
-2320	3330	20	0
-2320	3350	20	0
-2320	3370	20	0
-2320	3390	20	0
-2320	3410	20	0
-2320	3430	20	0
-2320	3450	20	0
-2320	3470	1	0
-2320	3490	2	0
-2320	3510	2	0
-2320	3530	2	0
-2320	3550	2	0
-2320	3570	2	0
-2320	3590	2	0
-2320	3610	2	0
-2320	3630	2	0
-2320	3650	2	0
-2320	3670	2	0
-2320	3690	2	0
-2320	3710	2	0
-2320	3730	2	0
-2320	3750	2	0
-2320	3770	2	0
-2320	3790	2	0
-2320	3810	2	0
-2320	3830	2	0
-2320	3850	2	0
-2320	3870	2	0
-2320	3890	2	0
-2320	3910	2	0
-2320	3930	2	0
-2320	3950	2	0
-2320	3970	2	0
-2320	3990	2	0
-2320	4010	2	0
-2320	4030	2	0
-2320	4050	2	0
-2320	4070	2	0
-2320	4090	2	0
-2320	4110	2	0
-2320	4130	2	0
-2320	4150	2	0
-2320	4170	2	0
-2320	4190	2	0
-2320	4210	2	0
-2320	4230	2	0
-2320	4250	2	0
-2320	4270	2	0
-2320	4290	2	0
-2320	4310	2	0
-2320	4330	2	0
-2320	4350	2	0
-2320	4370	2	0
-2320	4390	2	0
-2320	4410	2	0
-2320	4430	2	0
-2320	4450	2	0
-2320	4470	2	0
-2320	4490	2	0
-2320	4510	2	0
-2320	4530	2	0
-2320	4550	2	0
-2320	4570	2	0
-2320	4590	2	0
-2320	4610	2	0
-2320	4630	2	0
-2320	4650	2	0
-2320	4670	2	0
-2320	4690	2	0
-2320	4710	2	0
-2320	4730	2	0
-2320	4750	2	0
-2320	4770	2	0
-2320	4790	2	0
-2320	4810	2	0
-2320	4830	2	0
-2320	4850	2	0
-2320	4870	2	0
-2320	4890	2	0
-2320	4910	2	0
-2320	4930	2	0
-2320	4950	2	0
-2320	4970	2	0
-2320	4990	2	0
-2320	5010	2	0
-2320	5030	2	0
-2320	5050	2	0
-2320	5070	2	0
-2320	5090	2	0
-2320	5110	2	0
-2320	5130	1	0
-2320	5150	1	0
-2320	5170	1	0
-2320	5190	1	0
-2320	5210	1	0
-2320	5230	1	0
-2320	5250	1	0
-2300	-1350	1	0
-2300	-1330	1	0
-2300	-1310	1	0
-2300	-1290	1	0
-2300	-1270	1	0
-2300	-1250	1	0
-2300	-1230	1	0
-2300	-1210	1	0
-2300	-1190	1	0
-2300	-1170	1	0
-2300	-1150	1	0
-2300	-1130	1	0
-2300	-1110	1	0
-2300	-1090	1	0
-2300	-1070	1	0
-2300	-1050	1	0
-2300	-1030	1	0
-2300	-1010	1	0
-2300	-990	1	0
-2300	-970	1	0
-2300	-950	1	0
-2300	-930	1	0
-2300	-910	1	0
-2300	-890	1	0
-2300	-870	1	0
-2300	-850	1	0
-2300	-830	1	0
-2300	-810	1	0
-2300	-790	1	0
-2300	-770	1	0
-2300	-750	1	0
-2300	-730	1	0
-2300	-710	1	0
-2300	-690	1	0
-2300	-670	1	0
-2300	-650	1	0
-2300	-630	1	0
-2300	-610	50	0
-2300	-590	50	0
-2300	-570	50	0
-2300	-550	50	0
-2300	-530	50	0
-2300	-510	50	0
-2300	-490	50	0
-2300	-470	50	0
-2300	-450	50	0
-2300	-430	50	0
-2300	-410	50	0
-2300	-390	50	0
-2300	-370	50	0
-2300	-350	50	0
-2300	-330	50	0
-2300	-310	50	0
-2300	-290	50	0
-2300	-270	50	0
-2300	-250	50	0
-2300	-230	50	0
-2300	-210	50	0
-2300	-190	50	0
-2300	-170	50	0
-2300	-150	50	0
-2300	-130	50	0
-2300	-110	50	0
-2300	-90	50	0
-2300	-70	50	0
-2300	-50	50	0
-2300	-30	50	0
-2300	-10	1	0
-2300	10	1	0
-2300	30	1	0
-2300	50	1	0
-2300	70	1	0
-2300	90	1	0
-2300	110	1	0
-2300	130	1	0
-2300	150	1	0
-2300	170	1	0
-2300	190	1	0
-2300	210	1	0
-2300	230	1	0
-2300	250	1	0
-2300	270	1	0
-2300	290	1	0
-2300	310	1	0
-2300	330	1	0
-2300	350	1	0
-2300	370	1	0
-2300	390	1	0
-2300	410	1	0
-2300	430	1	0
-2300	450	1	0
-2300	470	1	0
-2300	490	1	0
-2300	510	1	0
-2300	530	1	0
-2300	550	1	0
-2300	570	1	0
-2300	590	1	0
-2300	610	1	0
-2300	630	1	0
-2300	650	1	0
-2300	670	1	0
-2300	690	1e+10	0
-2300	710	1e+10	0
-2300	730	1e+10	0
-2300	750	1e+10	0
-2300	770	1e+10	0
-2300	790	1e+10	0
-2300	810	1e+10	0
-2300	830	1e+10	0
-2300	850	1e+10	0
-2300	870	1e+10	0
-2300	890	1e+10	0
-2300	910	1e+10	0
-2300	930	1e+10	0
-2300	950	1e+10	0
-2300	970	1e+10	0
-2300	990	1e+10	0
-2300	1010	1e+10	0
-2300	1030	1e+10	0
-2300	1050	1e+10	0
-2300	1070	1e+10	0
-2300	1090	1e+10	0
-2300	1110	1e+10	0
-2300	1130	1e+10	0
-2300	1150	1e+10	0
-2300	1170	1e+10	0
-2300	1190	1	0
-2300	1210	1	0
-2300	1230	1	0
-2300	1250	1	0
-2300	1270	1	0
-2300	1290	1	0
-2300	1310	1	0
-2300	1330	1	0
-2300	1350	1	0
-2300	1370	1	0
-2300	1390	1	0
-2300	1410	1	0
-2300	1430	1	0
-2300	1450	1	0
-2300	1470	1	0
-2300	1490	1	0
-2300	1510	1	0
-2300	1530	1	0
-2300	1550	1	0
-2300	1570	1	0
-2300	1590	1	0
-2300	1610	1	0
-2300	1630	1	0
-2300	1650	1	0
-2300	1670	1	0
-2300	1690	1	0
-2300	1710	1	0
-2300	1730	1	0
-2300	1750	1	0
-2300	1770	1	0
-2300	1790	1	0
-2300	1810	1	0
-2300	1830	1	0
-2300	1850	1	0
-2300	1870	1	0
-2300	1890	1	0
-2300	1910	1	0
-2300	1930	1	0
-2300	1950	1	0
-2300	1970	1	0
-2300	1990	1	0
-2300	2010	1	0
-2300	2030	1	0
-2300	2050	1	0
-2300	2070	1	0
-2300	2090	1	0
-2300	2110	1	0
-2300	2130	1	0
-2300	2150	1	0
-2300	2170	1	0
-2300	2190	1	0
-2300	2210	1	0
-2300	2230	1	0
-2300	2250	1	0
-2300	2270	1	0
-2300	2290	1	0
-2300	2310	1	0
-2300	2330	1	0
-2300	2350	1	0
-2300	2370	1	0
-2300	2390	1	0
-2300	2410	1	0
-2300	2430	1	0
-2300	2450	1	0
-2300	2470	1	0
-2300	2490	1	0
-2300	2510	1	0
-2300	2530	1	0
-2300	2550	1	0
-2300	2570	1	0
-2300	2590	1	0
-2300	2610	1	0
-2300	2630	1	0
-2300	2650	1	0
-2300	2670	1	0
-2300	2690	1	0
-2300	2710	1	0
-2300	2730	1	0
-2300	2750	1	0
-2300	2770	1	0
-2300	2790	1	0
-2300	2810	1	0
-2300	2830	1	0
-2300	2850	1	0
-2300	2870	1	0
-2300	2890	1	0
-2300	2910	1	0
-2300	2930	1	0
-2300	2950	1	0
-2300	2970	1	0
-2300	2990	1	0
-2300	3010	1	0
-2300	3030	1	0
-2300	3050	1	0
-2300	3070	1	0
-2300	3090	1	0
-2300	3110	1	0
-2300	3130	1	0
-2300	3150	1	0
-2300	3170	1	0
-2300	3190	1	0
-2300	3210	1	0
-2300	3230	1	0
-2300	3250	20	0
-2300	3270	20	0
-2300	3290	20	0
-2300	3310	20	0
-2300	3330	20	0
-2300	3350	20	0
-2300	3370	20	0
-2300	3390	20	0
-2300	3410	20	0
-2300	3430	20	0
-2300	3450	20	0
-2300	3470	1	0
-2300	3490	2	0
-2300	3510	2	0
-2300	3530	2	0
-2300	3550	2	0
-2300	3570	2	0
-2300	3590	2	0
-2300	3610	2	0
-2300	3630	2	0
-2300	3650	2	0
-2300	3670	2	0
-2300	3690	2	0
-2300	3710	2	0
-2300	3730	2	0
-2300	3750	2	0
-2300	3770	2	0
-2300	3790	2	0
-2300	3810	2	0
-2300	3830	2	0
-2300	3850	2	0
-2300	3870	2	0
-2300	3890	2	0
-2300	3910	2	0
-2300	3930	2	0
-2300	3950	2	0
-2300	3970	2	0
-2300	3990	2	0
-2300	4010	2	0
-2300	4030	2	0
-2300	4050	2	0
-2300	4070	2	0
-2300	4090	2	0
-2300	4110	2	0
-2300	4130	2	0
-2300	4150	2	0
-2300	4170	2	0
-2300	4190	2	0
-2300	4210	2	0
-2300	4230	2	0
-2300	4250	2	0
-2300	4270	2	0
-2300	4290	2	0
-2300	4310	2	0
-2300	4330	2	0
-2300	4350	2	0
-2300	4370	2	0
-2300	4390	2	0
-2300	4410	2	0
-2300	4430	2	0
-2300	4450	2	0
-2300	4470	2	0
-2300	4490	2	0
-2300	4510	2	0
-2300	4530	2	0
-2300	4550	2	0
-2300	4570	2	0
-2300	4590	2	0
-2300	4610	2	0
-2300	4630	2	0
-2300	4650	2	0
-2300	4670	2	0
-2300	4690	2	0
-2300	4710	2	0
-2300	4730	2	0
-2300	4750	2	0
-2300	4770	2	0
-2300	4790	2	0
-2300	4810	2	0
-2300	4830	2	0
-2300	4850	2	0
-2300	4870	2	0
-2300	4890	2	0
-2300	4910	2	0
-2300	4930	2	0
-2300	4950	2	0
-2300	4970	2	0
-2300	4990	2	0
-2300	5010	2	0
-2300	5030	2	0
-2300	5050	2	0
-2300	5070	2	0
-2300	5090	2	0
-2300	5110	2	0
-2300	5130	1	0
-2300	5150	1	0
-2300	5170	1	0
-2300	5190	1	0
-2300	5210	1	0
-2300	5230	1	0
-2300	5250	1	0
-2280	-1350	1	0
-2280	-1330	1	0
-2280	-1310	1	0
-2280	-1290	1	0
-2280	-1270	1	0
-2280	-1250	1	0
-2280	-1230	1	0
-2280	-1210	1	0
-2280	-1190	1	0
-2280	-1170	1	0
-2280	-1150	1	0
-2280	-1130	1	0
-2280	-1110	1	0
-2280	-1090	1	0
-2280	-1070	1	0
-2280	-1050	1	0
-2280	-1030	1	0
-2280	-1010	1	0
-2280	-990	1	0
-2280	-970	1	0
-2280	-950	1	0
-2280	-930	1	0
-2280	-910	1	0
-2280	-890	1	0
-2280	-870	1	0
-2280	-850	1	0
-2280	-830	1	0
-2280	-810	1	0
-2280	-790	1	0
-2280	-770	1	0
-2280	-750	1	0
-2280	-730	1	0
-2280	-710	1	0
-2280	-690	1	0
-2280	-670	1	0
-2280	-650	1	0
-2280	-630	1	0
-2280	-610	1	0
-2280	-590	50	0
-2280	-570	50	0
-2280	-550	50	0
-2280	-530	50	0
-2280	-510	50	0
-2280	-490	50	0
-2280	-470	50	0
-2280	-450	50	0
-2280	-430	50	0
-2280	-410	50	0
-2280	-390	50	0
-2280	-370	50	0
-2280	-350	50	0
-2280	-330	50	0
-2280	-310	50	0
-2280	-290	50	0
-2280	-270	50	0
-2280	-250	50	0
-2280	-230	50	0
-2280	-210	50	0
-2280	-190	50	0
-2280	-170	50	0
-2280	-150	50	0
-2280	-130	50	0
-2280	-110	50	0
-2280	-90	50	0
-2280	-70	50	0
-2280	-50	50	0
-2280	-30	1	0
-2280	-10	1	0
-2280	10	1	0
-2280	30	1	0
-2280	50	1	0
-2280	70	1	0
-2280	90	1	0
-2280	110	1	0
-2280	130	1	0
-2280	150	1	0
-2280	170	1	0
-2280	190	1	0
-2280	210	1	0
-2280	230	1	0
-2280	250	1	0
-2280	270	1	0
-2280	290	1	0
-2280	310	1	0
-2280	330	1	0
-2280	350	1	0
-2280	370	1	0
-2280	390	1	0
-2280	410	1	0
-2280	430	1	0
-2280	450	1	0
-2280	470	1	0
-2280	490	1	0
-2280	510	1	0
-2280	530	1	0
-2280	550	1	0
-2280	570	1	0
-2280	590	1	0
-2280	610	1	0
-2280	630	1	0
-2280	650	1	0
-2280	670	1	0
-2280	690	1e+10	0
-2280	710	1e+10	0
-2280	730	1e+10	0
-2280	750	1e+10	0
-2280	770	1e+10	0
-2280	790	1e+10	0
-2280	810	1e+10	0
-2280	830	1e+10	0
-2280	850	1e+10	0
-2280	870	1e+10	0
-2280	890	1e+10	0
-2280	910	1e+10	0
-2280	930	1e+10	0
-2280	950	1e+10	0
-2280	970	1e+10	0
-2280	990	1e+10	0
-2280	1010	1e+10	0
-2280	1030	1e+10	0
-2280	1050	1e+10	0
-2280	1070	1e+10	0
-2280	1090	1e+10	0
-2280	1110	1e+10	0
-2280	1130	1e+10	0
-2280	1150	1e+10	0
-2280	1170	1e+10	0
-2280	1190	1	0
-2280	1210	1	0
-2280	1230	1	0
-2280	1250	1	0
-2280	1270	1	0
-2280	1290	1	0
-2280	1310	1	0
-2280	1330	1	0
-2280	1350	1	0
-2280	1370	1	0
-2280	1390	1	0
-2280	1410	1	0
-2280	1430	1	0
-2280	1450	1	0
-2280	1470	1	0
-2280	1490	1	0
-2280	1510	1	0
-2280	1530	1	0
-2280	1550	1	0
-2280	1570	1	0
-2280	1590	1	0
-2280	1610	1	0
-2280	1630	1	0
-2280	1650	1	0
-2280	1670	1	0
-2280	1690	1	0
-2280	1710	1	0
-2280	1730	1	0
-2280	1750	1	0
-2280	1770	1	0
-2280	1790	1	0
-2280	1810	1	0
-2280	1830	1	0
-2280	1850	1	0
-2280	1870	1	0
-2280	1890	1	0
-2280	1910	1	0
-2280	1930	1	0
-2280	1950	1	0
-2280	1970	1	0
-2280	1990	1	0
-2280	2010	1	0
-2280	2030	1	0
-2280	2050	1	0
-2280	2070	1	0
-2280	2090	1	0
-2280	2110	1	0
-2280	2130	1	0
-2280	2150	1	0
-2280	2170	1	0
-2280	2190	1	0
-2280	2210	1	0
-2280	2230	1	0
-2280	2250	1	0
-2280	2270	1	0
-2280	2290	1	0
-2280	2310	1	0
-2280	2330	1	0
-2280	2350	1	0
-2280	2370	1	0
-2280	2390	1	0
-2280	2410	1	0
-2280	2430	1	0
-2280	2450	1	0
-2280	2470	1	0
-2280	2490	1	0
-2280	2510	1	0
-2280	2530	1	0
-2280	2550	1	0
-2280	2570	1	0
-2280	2590	1	0
-2280	2610	1	0
-2280	2630	1	0
-2280	2650	1	0
-2280	2670	1	0
-2280	2690	1	0
-2280	2710	1	0
-2280	2730	1	0
-2280	2750	1	0
-2280	2770	1	0
-2280	2790	1	0
-2280	2810	1	0
-2280	2830	1	0
-2280	2850	1	0
-2280	2870	1	0
-2280	2890	1	0
-2280	2910	1	0
-2280	2930	1	0
-2280	2950	1	0
-2280	2970	1	0
-2280	2990	1	0
-2280	3010	1	0
-2280	3030	1	0
-2280	3050	1	0
-2280	3070	1	0
-2280	3090	1	0
-2280	3110	1	0
-2280	3130	1	0
-2280	3150	1	0
-2280	3170	1	0
-2280	3190	1	0
-2280	3210	1	0
-2280	3230	1	0
-2280	3250	1	0
-2280	3270	20	0
-2280	3290	20	0
-2280	3310	20	0
-2280	3330	20	0
-2280	3350	20	0
-2280	3370	20	0
-2280	3390	20	0
-2280	3410	20	0
-2280	3430	20	0
-2280	3450	20	0
-2280	3470	20	0
-2280	3490	1	0
-2280	3510	2	0
-2280	3530	2	0
-2280	3550	2	0
-2280	3570	2	0
-2280	3590	2	0
-2280	3610	2	0
-2280	3630	2	0
-2280	3650	2	0
-2280	3670	2	0
-2280	3690	2	0
-2280	3710	2	0
-2280	3730	2	0
-2280	3750	2	0
-2280	3770	2	0
-2280	3790	2	0
-2280	3810	2	0
-2280	3830	2	0
-2280	3850	2	0
-2280	3870	2	0
-2280	3890	2	0
-2280	3910	2	0
-2280	3930	2	0
-2280	3950	2	0
-2280	3970	2	0
-2280	3990	2	0
-2280	4010	2	0
-2280	4030	2	0
-2280	4050	2	0
-2280	4070	2	0
-2280	4090	2	0
-2280	4110	2	0
-2280	4130	2	0
-2280	4150	2	0
-2280	4170	2	0
-2280	4190	2	0
-2280	4210	2	0
-2280	4230	2	0
-2280	4250	2	0
-2280	4270	2	0
-2280	4290	2	0
-2280	4310	2	0
-2280	4330	2	0
-2280	4350	2	0
-2280	4370	2	0
-2280	4390	2	0
-2280	4410	2	0
-2280	4430	2	0
-2280	4450	2	0
-2280	4470	2	0
-2280	4490	2	0
-2280	4510	2	0
-2280	4530	2	0
-2280	4550	2	0
-2280	4570	2	0
-2280	4590	2	0
-2280	4610	2	0
-2280	4630	2	0
-2280	4650	2	0
-2280	4670	2	0
-2280	4690	2	0
-2280	4710	2	0
-2280	4730	2	0
-2280	4750	2	0
-2280	4770	2	0
-2280	4790	2	0
-2280	4810	2	0
-2280	4830	2	0
-2280	4850	2	0
-2280	4870	2	0
-2280	4890	2	0
-2280	4910	2	0
-2280	4930	2	0
-2280	4950	2	0
-2280	4970	2	0
-2280	4990	2	0
-2280	5010	2	0
-2280	5030	2	0
-2280	5050	2	0
-2280	5070	2	0
-2280	5090	2	0
-2280	5110	2	0
-2280	5130	1	0
-2280	5150	1	0
-2280	5170	1	0
-2280	5190	1	0
-2280	5210	1	0
-2280	5230	1	0
-2280	5250	1	0
-2260	-1350	1	0
-2260	-1330	1	0
-2260	-1310	1	0
-2260	-1290	1	0
-2260	-1270	1	0
-2260	-1250	1	0
-2260	-1230	1	0
-2260	-1210	1	0
-2260	-1190	1	0
-2260	-1170	1	0
-2260	-1150	1	0
-2260	-1130	1	0
-2260	-1110	1	0
-2260	-1090	1	0
-2260	-1070	1	0
-2260	-1050	1	0
-2260	-1030	1	0
-2260	-1010	1	0
-2260	-990	1	0
-2260	-970	1	0
-2260	-950	1	0
-2260	-930	1	0
-2260	-910	1	0
-2260	-890	1	0
-2260	-870	1	0
-2260	-850	1	0
-2260	-830	1	0
-2260	-810	1	0
-2260	-790	1	0
-2260	-770	1	0
-2260	-750	1	0
-2260	-730	1	0
-2260	-710	1	0
-2260	-690	1	0
-2260	-670	1	0
-2260	-650	1	0
-2260	-630	1	0
-2260	-610	1	0
-2260	-590	1	0
-2260	-570	50	0
-2260	-550	50	0
-2260	-530	50	0
-2260	-510	50	0
-2260	-490	50	0
-2260	-470	50	0
-2260	-450	50	0
-2260	-430	50	0
-2260	-410	50	0
-2260	-390	50	0
-2260	-370	50	0
-2260	-350	50	0
-2260	-330	50	0
-2260	-310	50	0
-2260	-290	50	0
-2260	-270	50	0
-2260	-250	50	0
-2260	-230	50	0
-2260	-210	50	0
-2260	-190	50	0
-2260	-170	50	0
-2260	-150	50	0
-2260	-130	50	0
-2260	-110	50	0
-2260	-90	50	0
-2260	-70	50	0
-2260	-50	50	0
-2260	-30	1	0
-2260	-10	1	0
-2260	10	1	0
-2260	30	1	0
-2260	50	1	0
-2260	70	1	0
-2260	90	1	0
-2260	110	1	0
-2260	130	1	0
-2260	150	1	0
-2260	170	1	0
-2260	190	1	0
-2260	210	1	0
-2260	230	1	0
-2260	250	1	0
-2260	270	1	0
-2260	290	1	0
-2260	310	1	0
-2260	330	1	0
-2260	350	1	0
-2260	370	1	0
-2260	390	1	0
-2260	410	1	0
-2260	430	1	0
-2260	450	1	0
-2260	470	1	0
-2260	490	1	0
-2260	510	1	0
-2260	530	1	0
-2260	550	1	0
-2260	570	1	0
-2260	590	1	0
-2260	610	1	0
-2260	630	1	0
-2260	650	1	0
-2260	670	1	0
-2260	690	1e+10	0
-2260	710	1e+10	0
-2260	730	1e+10	0
-2260	750	1e+10	0
-2260	770	1e+10	0
-2260	790	1e+10	0
-2260	810	1e+10	0
-2260	830	1e+10	0
-2260	850	1e+10	0
-2260	870	1e+10	0
-2260	890	1e+10	0
-2260	910	1e+10	0
-2260	930	1e+10	0
-2260	950	1e+10	0
-2260	970	1e+10	0
-2260	990	1e+10	0
-2260	1010	1e+10	0
-2260	1030	1e+10	0
-2260	1050	1e+10	0
-2260	1070	1e+10	0
-2260	1090	1e+10	0
-2260	1110	1e+10	0
-2260	1130	1e+10	0
-2260	1150	1e+10	0
-2260	1170	1e+10	0
-2260	1190	1	0
-2260	1210	1	0
-2260	1230	1	0
-2260	1250	1	0
-2260	1270	1	0
-2260	1290	1	0
-2260	1310	1	0
-2260	1330	1	0
